dos_id,name,filed,entity_type,county,jurisdiction,process_name,process_address,process_address_2,process_city,process_state,process_zip
8017515,THREE BITES 2026 INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Nassau,New York,CHIEN FENG CHEN,817 CARMAN AVE,,WESTBURY,NY,11590
8017516,AKBAROV EXPRESS INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Kings,New York,Akobir Akbarov,144 Ave T,1RR,Brooklyn,NY,11223
8017517,NEXUSAFE SOLUTIONS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,NexuSafe Solutions LLC,442 Sagewood Ter,,Williamsville,NY,14221
8017518,FILTER PUMP INDUSTRIES/PENGUIN PUMPS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,Russell Davila,900 Ogden Ave,,Bronx,NY,10452
8017519,PRIME HOUSE AND PROPERTY MANAGEMENT LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Monroe,New York,Faziri N. Renzaho,375 Curlew St,375 Curlew Street,Rochester,NY,14613
8017520,TINY WINGS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,TINY WINGS LLC,15 Tulip Ave,,Hampton Bays,NY,11946
8017521,JO-LEA AUTOMOTIVE INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Westchester,New York,Mohamad Ibrahim,"656 Central Park Ave., 2nd Fl.",,Yonkers,NY,10704
8017522,BONKERS WORLD LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8017523,SPOTLESS PRO LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,Spotless Pro LLC,69 Ross Ave,,Buffalo,NY,14207
8017524,LONG ISLAND CYBER INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Nassau,New York,LONG ISLAND CYBER INC.,877 Park Ln,,Valley Stream,NY,11581
8017525,CLARENT CONSULTING LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017526,IL PROPERTY HOLDINGS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,ISABEL LOPEZ,5 HEARTHSTONE DRIVE,,DIX HILLS,NY,11746
8017527,FUTURE OF BANGLADESHI OPPORTUNITIES IN NORTH AMERICA FOBONA INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Queens,New York,Mohammad Zahid Alam,86-11 101st Avenue,1st Floor,Ozone Park,NY,114162110
8017528,AJOONI PROPERTIES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,AJOONI PROPERTIES LLC,87-11 123RD STREET,,RICHMOND HILL,NY,11418
8017529,ZARCO ENTERPRISES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Niagara,New York,Nathan Zarbo,3597 Estes Place,,Ransomville,NY,14131
8017530,GN GROUP NY LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,GAVRIEL NIAZOV,67-38 211TH ST,,BAYSIDE,NY,11364
8017531,WHILECAT TRUCK LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,FIRUZ MUMINOV,2728 KINGS HWY E 10,,BROOKLYN,NY,11229
8017532,COACH ROSS HEALTH & FITNESS RX LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Ross J. Markowitz,301 East 69th Street,14G,New York,NY,10021
8017533,"WILLOW4B, LLC",2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,"WILLOW4B, LLC",9 Washington Square,Unit 16,Albany,NY,12205
8017534,HELA SKIN CLUB INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,New York,New York,HELA SKIN CLUB INC.,58 E 79TH ST,,NEW YORK,NY,10075
8017535,BASTION GRID RESILIENCE LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,BASTION GRID RESILIENCE LLC,295 Madison Ave Fl 43,,New York,NY,10017
8017536,DI MARE INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,George Echeverria,5 Martingale Ct,,East Setauket,NY,11733
8017537,"CEDAR REVENUE SOLUTIONS, LLC",2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,Inc Authority RA,"42 Broadway, Fl. 12-200",,New York,NY,10004
8017538,AI GG CORP.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Bronx,New York,AI GG CORP.,2861 DUDLEY AVE,,BRONX,NY,10461
8017539,GROWING TOGETHER DAYCARE NY II INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Nassau,New York,GROWING TOGETHER DAYCARE NY II INC.,24 Lucille Street,,Hempstead,NY,11550
8017540,"DESIGN TEC SOLUTIONS, LLC",2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Inc Authority RA,"42 Broadway, Fl. 12-200",,New York,NY,10004
8017541,KAMBOJ NY TRANSPORT LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,BHAJAN SINGH KAMBOJ,9518 VAN WYCK EXPY,APT 3,SOUTH RICHMOND HILL,NY,11419
8017542,PARK LEXINGTON LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,Sean and Cynthia Vu,418 Broadway,,Albany,NY,12207
8017543,W2 PLUMBING SERVICES CORP.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Nassau,New York,WILSON E GODOY RIVAS,442 WINTHROP ST 2,,WESTBURY,NY,11590
8017544,BRAVO RETAIL NY CORP.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Kings,New York,Bravo retail NY corp.,31-74 37th St Apt 1,,Astoria,NY,11103
8017545,GRAND EASTERN ESTATES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,GRAND EASTERN ESTATES LLC,18217 69th Ave,,Fresh Meadows,NY,11365
8017546,DOVE LOGISTICS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,Karuna Gurung,4166 72nd st,apt 3a,woodside,NY,11377
8017547,ALFAMAR LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Maria Alfaro,5 Gard Avenue,,Bronxville,NY,10708
8017548,INSSA LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017549,JET SKI LOGISTICS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Monroe,New York,Muhammad Kafi,12 Greenwood Street,,Rochester,NY,146081411
8017550,SNEAKER SPA USA LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8017551,DZ AFTER-HOUR CONSULTING SERVICE INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Queens,New York,DZ AFTER-HOUR CONSULTING SERVICE INC.,"143-58 38TH AVE., APT 227",,FLUSHING,NY,11354
8017552,EVERCREST GOODS INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Queens,New York,EVERCREST GOODS INC.,139-21 SPRINGFIELD BLVD,,JAMAICA,NY,11413
8017553,BELLHAVEN SERVICES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,ANTHONY DELQUAGLIO,622 NORTH DUNTON AVE,,PATCHOGUE,NY,11772
8017554,FERNANDOS EGGS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,ANTONIO PRISCO VILLAMEDIANA TORREALBA,76 JERUSALEM,APT 2,HICKSVILLE,NY,11801
8017555,KAYVANI CHILDCARE LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Entity Protect Registered Agent Services LLC,447 Broadway 2nd Fl. - #3000,,New York,NY,10013
8017556,SHANNETOMIITHS LOGISTICS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Onondaga,New York,SHANNETOMIITHS LOGISTICS LLC,"941 James St Apt 31,",,Syracuse,NY,13203
8017557,VERITYSTEAD PUBLISHING INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Queens,New York,Liang Xu,3915 Main St Suite 403E,,Flushing,NY,11354
8017558,BNJ ENTERPRISES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,St. Lawrence,New York,BNJ ENTERPRISES LLC,115 River Rd,,Newton Falls,NY,13666
8017559,OMNEO SOLUTIONS CORP.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Rockland,New York,omneo solutions corp.,33 downtown dr,suite 240-A,monsey,NY,10952
8017560,128 LILLIAN MANAGEMENT CORP.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,Officer,107 Southaven Ave,,Mastic,NY,11950
8017561,HOME SET STAGING STUDIO NYC LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,HOME SET STAGING STUDIO NYC LLC,333 E 14th St Apt 9M,,New York,NY,10003
8017562,VMAGLENDALE LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,vittorio Strocchia,69-20 Cooper Avenue,,Glendale,NY,11385
8017563,LEGALLYSCULPTED LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,LEGALLYSCULPTED LLC,56 7th Ave Apt 6B,,New York,NY,10011
8017564,"JANTHONY PROPERTY GROUP, LLC",2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Steuben,New York,Jonas Sciotti,155 Dennis Ave,,Hornell,NY,14843
8017565,DENTON ADVISORY LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017566,KYLIECAKES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Onondaga,New York,Jillian Fern,144 Longdale Drive,,Liverpool,NY,13090
8017567,H&I MANAGEMENT INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Rockland,New York,H&amp;I MANAGEMENT INC.,18 Gwen Ln,,Monsey,NY,10952
8017568,COZY EEGIT LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Elizabeth Rosenberg,27 Virginia Ave,,Dobbs Ferry,NY,10522
8017569,"AZYRION LABS.COM, LLC",2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,Inc Authority RA,"42 Broadway, Fl. 12-200",,New York,NY,10004
8017570,HIT INBOX LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,Hit Inbox LLC,1 Raywood Dr.,,Monroe,NY,10950
8017571,NEBULA SOUL LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Richmond,New York,NATALIIA DESHKO,69 BACHE AVE,FL 2,STATEN ISLAND,NY,10306
8017572,B2B LOGISTICS 2 LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Montgomery,New York,Brent Yager,53 Broadway Ext,,Amsterdam,NY,12010
8017573,"ESCROW EXPRESS, LLC",2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,THE COMPANY,4535 Southwestern Boulevard,Suite #712,Hamburg,NY,14075
8017574,MOUNTAIN TOP RENTALS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Delaware,New York,MOUNTAIN TOP RENTALS LLC,36946 State Highway 23,,Grand Gorge,NY,12434
8017575,FERROUS STUDIO LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Northwest Registered Agent LLC,418 Broadway,STE N,Albany,NY,12207
8017576,THE HAMMERIN' HANDYMAN LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,SimpleBiz Registered Agent Services LLC,405 RXR Plaza # F127,,Uniondale,NY,11556
8017577,HAVEN HOMES CONSTRUCTION INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,HAVEN HOMES CONSTRUCTION INC.,50 Potter St.,,Patchogue,NY,11772
8017578,LORSON LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,DAVIES JONES BRIAN,365 E 184 TH ST 512,,BRONX,NY,10458
8017579,JS CAR SERVICE LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Jonathan Eli Amaya Hernandez,31 pine st,,central islip,NY,11722
8017580,ON TRACK CHAUFFEUR LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,ON TRACK CHAUFFEUR LLC,206-19 HILLSIDE AVENUE 2,,QUEENS VILLAGE,NY,11427
8017581,4S HALAL FOOD CORP.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Queens,New York,ABDOU REDA BAIOUMY,4705 44TH STREET,A5,SUNNYSIDE,NY,11104
8017582,CASS CATTLE AND OIL LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Cass Cattle and Oil,72 Stueben St,Apt 1A,Brooklyn,NY,11205
8017583,"NEUTRAL SUPPLY, INC.",2026-09-09,DOMESTIC BUSINESS CORPORATION,New York,New York,Abdumalik Alimov,459 Columbus Ave,Unit 50019,New York,NY,10024
8017584,A DIGENDIAKO INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Queens,New York,A DIGENDIAKO INC.,22-63 26th Street Apt. 2A,,Astoria,NY,11105
8017585,VLA SPA STUDIO LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,VLA SPA STUDIO LLC,7163 Austin St FL2R,,Forest Hills,NY,11375
8017586,EASSY REALTY LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,REPUBLIC REGISTERED AGENT SERVICES INC.,54 STATE STREET,STE 804,ALBANY,NY,12207
8017587,SNIGDHA HOUSING LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,SHAMSUN SNIGDHA,1901 NEW HYDE PARK RD,,NEW HYDE PARK,NY,11040
8017588,COMPANION STUDIO LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Companion Studio LLC,8 Mallard Ave,,Selden,NY,11784
8017589,GDM SERVICES COP LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017590,ZEN DME INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Nassau,New York,ZEN DME INC,230 LAWRENCE AVE STE 11,,LAWRENCE,NY,11559
8017591,QUEENS BEST DELI I INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Kings,New York,QUEENS BEST DELI I INC,113-06 SUTPHIN BLVD,,QUEENS,NY,11435
8017592,MIDDLETON ROSE SCREENPRINTS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,MIDDLETON ROSE SCREENPRINTS LLC,840 Liberty Ave # 1FL,,Brooklyn,NY,11208
8017593,NAWAB LOGISTICS INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Nassau,New York,NAWAB LOGISTICS INC.,36 California St,,Hicksville,NY,11801
8017594,ONE SOLUTION TECH LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,ONE SOLUTION TECH LLC,871 PINNECK ROAD,,SEAFORD,NY,11783
8017595,UNLIMITED STEW LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Broome,New York,Stewart Smith,3006 Robins St,,Endicott,NY,13760
8017596,SOL COMPANION LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Bhavin Doshi,144 Rock Creek Lane,,Scarsdale,NY,10583
8017597,STUDIO ALEXANDER LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,STUDIO ALEXANDER LLC,588 Dean St Apt 2,,Brooklyn,NY,11238
8017598,GRIFFIN ESTATES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,GRIFFIN ESTATES LLC,893 STAFFORD AVE,,STATEN ISLAND,NY,10309
8017599,TRINELLIS MANAGEMENT SOLUTIONS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8017600,1/2 BILLION LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,1/2 BILLION,130-22 126th St,,Queens,NY,11420
8017601,WILLYWILL ENTERPRISE LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,Darrin Williams,4110 Sowles Road,,Hamburg,NY,14075
8017602,JASHIGO LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,JashiGo LLC,2388 Ocean Avenue,Apt.21,Brooklyn,NY,11229
8017603,ABYSS GLAZING LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017604,HENRRY DRYWALL CORP.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Queens,New York,HENRRY R. PESANTEZ,454 ONDERDONK AVENUE APT 2L,,RIDGEWOOD,NY,11385
8017605,COORDINATION & SUPPORT SERVICES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Coordination &amp; Support services LLC,1573 East 22 street,,Brooklyn,NY,11210
8017606,H&S CAPITAL HOLDINGS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,ASMA SORATHIA,46 MORRIS DRIVE,,EASTMEADOW,NY,11554
8017607,HEIM HILL LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Anthony James Pastore,"480 Second Avenue, Apt 5B",,New York,NY,10016
8017608,JUYAZ RESOURCES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Richmond,New York,SAIDI A AREGBE,68 LOCKMAN AVENUE,,STATEN ISLAND,NY,10303
8017609,THEREIDGROUP LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,THEREIDGROUP LLC,64 Jesup Pl Apt B1,,Bronx,NY,10452
8017610,ALEX HOME SOLUTIONS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,OLEKSII KOROVNYK,1310 EAST 18TH ST,1A,BROOKLYN,NY,11230
8017611,METERED LAUNDRY INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Nassau,New York,METERED LAUNDRY INC.,108 Concord Avenue,,Oceanside,NY,11572
8017612,"GROWING MINDS ADVOCACY, LLC",2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,Michelle Sanabria,11 Meadowlawn Rd.,,Buffalo,NY,14225
8017613,ROV STORE INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,New York,New York,Michael Dale Harris,425 E 110th St #D-253,,New York,NY,10029
8017614,PALLADINO PERFORMANCE MECHANICAL CORPORATION,2026-09-09,DOMESTIC BUSINESS CORPORATION,Nassau,New York,MICHAEL PALLADINO,2153 DECKER AVENUE,,MERRICK,NY,11566
8017615,HERNANDEZ E-COMMERCE LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017616,LISBANIA & CO. LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,LISBANIA & CO. LLC,7 Fordham Hill Oval Apt 2B,,Bronx,NY,10468
8017617,CITOVELO SOLUTIONS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Saratoga,New York,Citovelo Solutions LLC,24 Maxwell Drive #1084,,Clifton Park,NY,12065
8017618,"VELEZ MAKER LAB, LLC",2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017619,HADIYA TRANSPORTATION INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Kings,New York,HADIYA TRANSPORTATION INC.,2850 W 19TH ST 1F,,BROOKLYN,NY,11224
8017620,SUNSHINE FOOD TOURS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8017621,EB DENIM NYC LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,EB DENIM NYC LLC,217 S La Brea Ave,,Los Angeles,CA,90036
8017622,FORGE EQUITIES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Forge Equities LLC,99 Powerhouse Road,Ste 100A,Roslyn Heights,NY,11577
8017623,IDEAL ELECTRIC CONTRACTING LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017624,SERIYABISSAN INC. (ARE TWO VILLAGES IN GUINEA),2026-09-09,DOMESTIC BUSINESS CORPORATION,Bronx,New York,ALPHA OUMAR DIALLO,1048 FRANKLIN AVENUE,,BRONX,NY,10451
8017625,D'ORANNA LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,HANNA TKACHENKO,"8855 BAY PRKWY, APT 11D",,BROOKLYN,NY,11214
8017626,FLOWER POWER CANDLE CO. LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,Alexandrea Herald,7 Essex Ave,,Albany,NY,12205
8017627,RYAN STRATEGIC ADVISORY LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Patrick Ryan,320 Halstead Avenue,Unit 1315,Harrison,NY,105283624
8017628,CRAWLEY.NET LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Columbia,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017629,DISCMAXXING LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017630,EFFICIENCY TRANSPORT LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017631,AF TARANTO LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Richmond,New York,"Theodore A. Cotter, Esq.","DiVernieri, DiVernieri & Cotte",361 Edison St.,Staten Island,NY,10306
8017632,SAA33 INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Kings,New York,Tohirjon Jamolov,1710 77th Street,D3,Brooklyn,NY,11214
8017633,SAMICARTAR LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Ontario,New York,herminson yovany oberto tresca,"2896 state Route 96, suite 14",,CLIFTON SPRINGS,NY,14432
8017634,BUY FROM USA CORP.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Kings,New York,BUY FROM USA CORP.,2250 W 11TH STREET,APT 2D,BROOKLYN,NY,11223
8017635,MEMORIES BY MEG LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Washington,New York,MEMORIES BY MEG LLC,21 County Route 9A,,Whitehall,NY,12887
8017636,SHILAS JP INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,New York,New York,SHILAS JP INC.,"236 E 88TH ST.,","SUITE 5FW,",NEW YORK,NY,10128
8017637,65 FRONT ST HOLDINGS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,65 FRONT HOLDINGS LLC,46 Main St Ste 205,,Monsey,NY,10952
8017638,SPRINGWAY TRADING INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Queens,New York,THE CORP,2722 FRANCIS LEWIS BLVD,,FLUSHING,NY,11358
8017639,SOLE PROVIDING LIMITED LIABILITY COMPANY,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Katelyn Shirlow,56 Barley Lane,,Patchogue,NY,11772
8017640,TIMSEL LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,SOLOMON DANIEL PENTIM,34 ELK STREET,3K,Hempstead,NY,11550
8017641,LOHAN BAZAAR LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Lohan Bazaar LLC,39 Molyneaux Road,,Valley Stream,NY,11580
8017642,QUIET TABLE PRESS LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8017643,BORDEAU GROUNDS MANAGEMENT LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Essex,New York,Adam Barber,1973 Creek Rd,PO Box 243,Crown Point,NY,12928
8017644,SUBURBAN REALISM LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Gregory Harris,"426 Saint Nicholas, Apt 2A",,New York,NY,10027
8017645,ISH PARTNERS REALTY CORP.,2026-09-09,DOMESTIC BUSINESS CORPORATION,Kings,New York,ISH Partners Realty Corp.,141 Stratford Road,,Brooklyn,NY,11218
8017646,ARDENTLY HOUSE LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,ARDENTLY HOUSE LLC,228 Park Ave S #461818,,New York,NY,10003
8017647,20 OAK LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,DAVID WU & RUI LI,20 OAK PLACE,,SELDEN,NY,11784
8017648,FEIRAN DIGITAL LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Broome,New York,Mohammed Abu Sayeed,816 Annabelle St,,Vestal,NY,13850
8017649,TZIPORA SCHWARTZ/SHAPERO LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Tzipora Schwartz/Shapero,870 east 16th street,,Brooklyn,NY,11230
8017650,"SH-NYC1, INC.",2026-09-09,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,"SH-NYC1, INC.","98 Cutter Mill Road, Suite 390N",,Great Neck,NY,11021
8017651,THE CRAZY CARLSON COOKIE COMPANY LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Monroe,New York,THE CRAZY CARLSON COOKIE COMPANY LLC,24 Fletcher Rd,,Pittsford,NY,14534
8017652,NNK MOBILITY SERVICES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,Nikyle Dinnall,bronx 1069 burke,,new york city,NY,10469
8017653,RIDE VIP LIMO LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,RIDE VIP LIMO LLC,20 BLUE JAY DR,,BREDNWOOD,NY,11717
8017654,BLUEWAVE EQUITIES LLC,2026-09-09,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Bluewave Equities LLC,1445 58 Street,,Brooklyn,NY,11219
8017655,BOYA REAL ESTATE INC.,2026-09-09,DOMESTIC BUSINESS CORPORATION,New York,New York,THE COMPANY,35-20 203RD STREET 2FL,,BAYSIDE,NY,11361
